topic_id;tokens1_19;match;ngramms;profondeur;BT1;MT;Domain;COMMENTAIRES
EU_en_Pres1-100_19;;work;1;1;work;MT 4416 organisation of work and working conditions;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres1-100_19;;member of the Commission;4;3;European Commission;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-100_19;;;;;;;;
EU_en_Pres1-100_20;member|states|Netherlands|Italy|kingdom|Germany|Luxembourg|Ireland|Belgium|united|France|Denmark|countries|total|State|prance|number|table|national;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_20;;Netherlands;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_20;;Italy;1;2;Southern Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_20;;Germany;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_20;;Luxembourg;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_20;;Ireland;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_20;;Belgium;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_20;;France;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_20;;Denmark;1;2;Northern Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_20;;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres1-100_20;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_20;;nationalism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_20;;;;;;;;
EU_en_Pres1-100_21;vehicles|european|project|education|local|motor|EDF|educational|based|Europe|bureaux|office|number|press|Bonaire|territory|will|teachers|hotel;vehicle;1;2;means of transport;MT 4811 organisation of transport;48 TRANSPORT;
EU_en_Pres1-100_21;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_21;;education;1;1;education;MT 3206 education;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_21;;EDF;1;2;aid policy;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres1-100_21;;education;1;1;education;MT 3206 education;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_21;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_21;;press;1;3;mass media;MT 3226 communications;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_21;;Bonaire;1;5;Bonaire, Saint Eustatius and Saba;MT 7216 America || MT 7241 overseas countries and territories;72 GEOGRAPHY;
EU_en_Pres1-100_21;;territoriality;1;2;public international law;MT 1231 international law;12 LAW;
EU_en_Pres1-100_21;;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres1-100_21;;teacher;1;3;school environment;MT 3216 organisation of teaching;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_21;;hotel;1;3;tourism;MT 2826 social affairs;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_21;;;;;;;;
EU_en_Pres1-100_22;regional|regions|development|aircraft|industry|industrial|region|population|areas|employment|economic|national|european|investment|rate|sector|growth|average|total;region;1;2;regional and local authorities;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres1-100_22;;region;1;2;regional and local authorities;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres1-100_22;;aircraft;1;3;aircraft fleet;MT 4826 air and space transport;48 TRANSPORT;
EU_en_Pres1-100_22;;industrialization;1;2;industrial policy;MT 6806 industrial structures and policy;68 INDUSTRY;
EU_en_Pres1-100_22;;industrialization;1;2;industrial policy;MT 6806 industrial structures and policy;68 INDUSTRY;
EU_en_Pres1-100_22;;region;1;2;regional and local authorities;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres1-100_22;;populism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_22;;employer;1;2;labour market;MT 4411 labour market;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres1-100_22;;economics;1;2;social sciences;MT 3611 humanities;36 SCIENCE;
EU_en_Pres1-100_22;;nationalism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_22;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_22;;investment;1;1;investment;MT 2426 financing and investment;24 FINANCE;
EU_en_Pres1-100_22;;rates;1;2;tax on income;MT 2446 taxation;24 FINANCE;
EU_en_Pres1-100_22;;;;;;;;
EU_en_Pres1-100_23;expenditure|appropriation|staff|appropriations|technical|cover|account|posts|council|expenses|article|units|chapter|scientific|officials|travel|covers|equipment|office;expenditure;1;3;operating result;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_23;;staff;1;2;personnel administration;MT 4421 personnel management and staff remuneration;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres1-100_23;;accounting;1;1;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_23;;post;1;3;postal and telecommunications services;MT 3226 communications;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_23;;travel;1;3;tourism;MT 2826 social affairs;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_23;;;;;;;;
EU_en_Pres1-100_23;;;;;;;;
EU_en_Pres1-100_24;cf|ii|ir|ar|en|de|er|cr|ti|il|oi|li|te|es|tha|ot|ion|cn|io;CN;1;3;tariff nomenclature;MT 2011 tariff policy;20 TRADE;
EU_en_Pres1-100_25;directive|areas|article|farming|agricultural|eec|land|farm|development|measures|farms|favoured|agriculture|commission|area|farmers|income|community|economic;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_25;;farm;1;1;farm;MT 5616 farming systems;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres1-100_25;;agriculture;1;3;primary sector;MT 1621 economic structure;16 ECONOMICS;
EU_en_Pres1-100_25;;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_25;;Land ;1;3;federal State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_25;;farm;1;1;farm;MT 5616 farming systems;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres1-100_25;;farm;1;1;farm;MT 5616 farming systems;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres1-100_25;;agriculture;1;3;primary sector;MT 1621 economic structure;16 ECONOMICS;
EU_en_Pres1-100_25;;farmer;1;2;working population engaged in agriculture;MT 5616 farming systems;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres1-100_25;;income;1;1;income;MT 1626 national accounts;16 ECONOMICS;
EU_en_Pres1-100_25;;economics;1;2;social sciences;MT 3611 humanities;36 SCIENCE;
EU_en_Pres1-100_25;;;;;;;;
EU_en_Pres1-100_26;directive|products|product|substances|foodstuffs|acid|annex|medicinal|states|content|laws|labelling|intended|weight|provisions|plant|committee|health|member;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_26;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_26;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_26;;foodstuff;1;1;foodstuff;MT 6026 foodstuff;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_26;;acid;1;2;chemical compound;MT 6811 chemistry;68 INDUSTRY;
EU_en_Pres1-100_26;;medicine;1;2;medical science;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_26;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_26;;law;1;1;law;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_26;;labelling;1;2;preparation for market;MT 2031 marketing;20 TRADE;
EU_en_Pres1-100_26;;provision;1;2;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_26;;committee ;1;2;EU office or agency;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-100_26;;health;1;1;health;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_26;;;;;;;;
EU_en_Pres1-100_27;milk|butter|regulation|eec|powder|skimmed|products|price|tender|article|market|invitation|fixed|processing|amended|amount|minimum|zealand|intervention;milk;1;2;milk product;MT 6016 processed agricultural produce;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_27;;butter;1;2;milk product;MT 6016 processed agricultural produce;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_27;;regulation;1;3;legislation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_27;;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_27;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_27;;prices;1;1;prices;MT 2451 prices;24 FINANCE;
EU_en_Pres1-100_27;;tendering;1;2;public contract;MT 2006 trade policy;20 TRADE;
EU_en_Pres1-100_27;;marketing;1;1;marketing;MT 2031 marketing;20 TRADE;
EU_en_Pres1-100_27;;amendment;1;2;legislative procedure;MT 0426 parliamentary proceedings;04 POLITICS;
EU_en_Pres1-100_27;;powdered milk;2;2;milk product;MT 6016 processed agricultural produce;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_27;;skimmed milk;2;3;milk;MT 6016 processed agricultural produce;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_27;;milk product;2;1;milk product;MT 6016 processed agricultural produce;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_27;;;;;;;;
EU_en_Pres1-100_28;light|lights|bmw|Brazil|eec|coffee|illuminating|fog|reflex|lighting|Pakistan|main|signalling|reflecting|brazilian|beam|devices|headlights|soluble;lighting;1;2;building services;MT 6831 building and public works;68 INDUSTRY;
EU_en_Pres1-100_28;;lighting;1;2;building services;MT 6831 building and public works;68 INDUSTRY;
EU_en_Pres1-100_28;;Brazil;1;3;South America;MT 7216 America || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres1-100_28;;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_28;;coffee;1;2;tropical plant;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_28;;lighting;1;2;building services;MT 6831 building and public works;68 INDUSTRY;
EU_en_Pres1-100_28;;Pakistan;1;2;South Asia;MT 7226 Asia and Oceania || MT 7231 economic geography;72 GEOGRAPHY;
EU_en_Pres1-100_28;;beam;1;3;wood product;MT 6836 wood industry;68 INDUSTRY;
EU_en_Pres1-100_28;;light signalling;2;2;traffic regulations;MT 4806 transport policy;48 TRANSPORT;
EU_en_Pres1-100_28;;;;;;;;
EU_en_Pres1-100_29;fabrics|textile|yarn|fibres|woven|silk|garments|articles|waste|knitted|outer|cotton|crocheted|heading|falling|processing|man|products|goods;fabric;1;2;textile industry;MT 6841 leather and textile industries;68 INDUSTRY;
EU_en_Pres1-100_29;;silk;1;2;animal product;MT 6011 animal product;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_29;;waste;1;1;waste;MT 5216 deterioration of the environment;52 ENVIRONMENT;
EU_en_Pres1-100_29;;knitting;1;1;knitting;MT 6841 leather and textile industries;68 INDUSTRY;
EU_en_Pres1-100_29;;cotton;1;2;textile plant;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_29;;heading;1;3;information analysis;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_29;;man;1;3;distribution by sex;MT 2816 demography and population;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_29;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_29;;;;;;;;
EU_en_Pres1-100_30;fruit|sugar|products|weight|ii|exceeding|heading|content|falling|excluding|net|acid|preserved|fresh|prepared|andere|citrus|bb|dried;fruit;1;1;fruit;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_30;;sugar;1;1;sugar;MT 6021 beverages and sugar;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_30;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_30;;heading;1;3;information analysis;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_30;;acid;1;2;chemical compound;MT 6811 chemistry;68 INDUSTRY;
EU_en_Pres1-100_30;;reserves;1;2;management;MT 4021 management;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_30;;drying;1;3;food preserving;MT 6036 food technology;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_30;;fruit sugar;2;1;fruit sugar;MT 6021 beverages and sugar;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_30;;fruit product;2;2;processed food product;MT 6026 foodstuff;60 AGRI-FOODSTUFFS;
EU_en_Pres1-100_30;;;;;;;;
EU_en_Pres1-100_31;project|will|equipment|oil|water|support|production|projects|community|development|gas|work|technical|COST|depths|applicant|laying|sea|well;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres1-100_31;;water;1;3;aquatic environment;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres1-100_31;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_31;;gas;1;3;fuel;MT 6606 energy policy;66 ENERGY;
EU_en_Pres1-100_31;;work;1;1;work;MT 4416 organisation of work and working conditions;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres1-100_31;;costing;1;2;management accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_31;;sea;1;2;geophysical environment;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres1-100_31;;;;;;;;
EU_en_Pres1-100_32;number|order|time|conditions|special|general|case|carried|will|period|required|years|basis|form|based|provide|type|ensure|concerned;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres1-100_32;;periodical;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_32;;form;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_32;;provider;1;3;Internet;MT 3226 communications;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres1-100_32;;;;;;;;
EU_en_Pres1-100_33;fund|assistance|decision|council|social|european|article|operations|training|february|persons|regulation|application|submitted|december|november|applications|financial|eec;fund ;1;3;EU financial instrument;MT 1021 EU finance;10 EUROPEAN UNION;
EU_en_Pres1-100_33;;assistant;1;3;European official;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres1-100_33;;decision;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_33;;socialism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_33;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_33;;train;1;3;rail transport;MT 4816 land transport;48 TRANSPORT;
EU_en_Pres1-100_33;;personality;1;3;psychology;MT 3611 humanities;36 SCIENCE;
EU_en_Pres1-100_33;;regulation;1;3;legislation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_33;;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_33;;;;;;;;
EU_en_Pres1-100_34;countries|cooperation|developing|trade|development|community|international|states|associated|aid|negotiations|will|products|industrial|financial|agreements|export|measures|special;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres1-100_34;;cooperative;1;2;organisation;MT 4016 legal form of organisations;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_34;;State;1;1;State;MT 0406 political framework;04 POLITICS;
EU_en_Pres1-100_34;;association;1;3;collective activities;MT 2826 social affairs;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_34;;AIDS;1;4;sexually transmitted disease;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres1-100_34;;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres1-100_34;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_34;;industrialization;1;2;industrial policy;MT 6806 industrial structures and policy;68 INDUSTRY;
EU_en_Pres1-100_34;;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_34;;export;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres1-100_34;;developing countries;2;2;economic development;MT 1611 economic conditions;16 ECONOMICS;
EU_en_Pres1-100_34;;developing countries;2;2;economic development;MT 1611 economic conditions;16 ECONOMICS;
EU_en_Pres1-100_34;;industrialized country;2;2;economic development;MT 1611 economic conditions;16 ECONOMICS;
EU_en_Pres1-100_34;;trade cooperation;2;2;cooperation policy;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres1-100_34;;;;;;;;
EU_en_Pres1-100_35;community|production|increase|prices|market|world|countries|year|will|consumption|imports|situation|tons|demand|years|increased|total|price|level;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_35;;prices;1;1;prices;MT 2451 prices;24 FINANCE;
EU_en_Pres1-100_35;;marketing;1;1;marketing;MT 2031 marketing;20 TRADE;
EU_en_Pres1-100_35;;world;1;;;;;
EU_en_Pres1-100_35;;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres1-100_35;;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres1-100_35;;consumption;1;1;consumption;MT 2026 consumption;20 TRADE;
EU_en_Pres1-100_35;;import;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres1-100_35;;demand;1;1;demand;MT 2016 trade;20 TRADE;
EU_en_Pres1-100_35;;prices;1;1;prices;MT 2451 prices;24 FINANCE;
EU_en_Pres1-100_35;;Community production;2;2;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres1-100_35;;Community price;2;2;prices policy;MT 2451 prices;24 FINANCE;
EU_en_Pres1-100_35;;Community market;2;2;market;MT 2006 trade policy;20 TRADE;
EU_en_Pres1-100_35;;Community import;2;3;import;MT 2016 trade;20 TRADE;
EU_en_Pres1-100_35;;Community price;2;2;prices policy;MT 2451 prices;24 FINANCE;
EU_en_Pres1-100_35;;;;;;;;
EU_en_Pres1-100_36;regulation|eec|article|council|regard|commission|european|amended|applicable|force|binding|treaty|directly|entirety|enter|community|establishing|rules|economic;regulation;1;3;legislation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_36;;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_36;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres1-100_36;;amendment;1;2;legislative procedure;MT 0426 parliamentary proceedings;04 POLITICS;
EU_en_Pres1-100_36;;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres1-100_36;;establishment;1;2;company structure;MT 4006 business organisation;40 BUSINESS AND COMPETITION;
EU_en_Pres1-100_36;;ruling;1;1;ruling;MT 1221 justice;12 LAW;
EU_en_Pres1-100_36;;economics;1;2;social sciences;MT 3611 humanities;36 SCIENCE;
EU_en_Pres1-100_36;;;;;;;;
EU_en_Pres1-100_37;united|kingdom|Ireland|nederland|danmark|irish|northern|italia|ii|britain|british|land|Denmark|accession|great|rate|protective|element|fiscal;Ireland;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
